current_station,hour,median_fullness_rate,station,factor,efficiency,fullness_based_on_x_observations
"Drury Lane, Covent Garden",2,0.1111111111111111,"Drury Lane, Covent Garden",0.36216216216216224,0.25105105105105113,77
"Drury Lane, Covent Garden",3,0.1111111111111111,"Drury Lane, Covent Garden",0.2,0.0888888888888889,78
"Drury Lane, Covent Garden",4,0.1111111111111111,"Drury Lane, Covent Garden",0.5,0.3888888888888889,78
"Drury Lane, Covent Garden",5,0.1111111111111111,"Drury Lane, Covent Garden",0.2,0.0888888888888889,78
"Drury Lane, Covent Garden",6,0.1111111111111111,"Drury Lane, Covent Garden",0.5310344827586209,0.41992337164750976,77
"Drury Lane, Covent Garden",7,0.1111111111111111,"Drury Lane, Covent Garden",0.6705882352941176,0.5594771241830065,91
"Drury Lane, Covent Garden",8,0.1111111111111111,"Drury Lane, Covent Garden",0.4571428571428572,0.3460317460317461,105
"Drury Lane, Covent Garden",9,0.18518518518518517,"Drury Lane, Covent Garden",0.5750000000000001,0.3898148148148149,115
"Drury Lane, Covent Garden",10,0.3333333333333333,"Drury Lane, Covent Garden",0.5356643356643361,0.20233100233100282,115
"Drury Lane, Covent Garden",11,0.4074074074074074,"Drury Lane, Covent Garden",0.6000000000000001,0.1925925925925927,115
"Drury Lane, Covent Garden",12,0.4444444444444444,"Drury Lane, Covent Garden",0.5428571428571429,0.09841269841269851,116
"Drury Lane, Covent Garden",13,0.48148148148148145,"Drury Lane, Covent Garden",0.4571428571428572,0.02433862433862427,116
"Drury Lane, Covent Garden",14,0.48148148148148145,"Drury Lane, Covent Garden",0.5,0.018518518518518545,115
"Drury Lane, Covent Garden",15,0.5185185185185185,"Drury Lane, Covent Garden",0.5750000000000001,0.05648148148148158,116
"Drury Lane, Covent Garden",16,0.48148148148148145,"Drury Lane, Covent Garden",0.5,0.018518518518518545,115
"Drury Lane, Covent Garden",17,0.5185185185185185,"Drury Lane, Covent Garden",0.5,0.01851851851851849,115
"Drury Lane, Covent Garden",18,0.4444444444444444,"Drury Lane, Covent Garden",0.4727272727272728,0.028282828282828354,116
"Drury Lane, Covent Garden",19,0.48148148148148145,"Drury Lane, Covent Garden",0.4999999999999999,0.018518518518518434,119
"Drury Lane, Covent Garden",20,0.4444444444444444,"Drury Lane, Covent Garden",0.4571428571428572,0.012698412698412764,118
"Drury Lane, Covent Garden",21,0.4074074074074074,"Drury Lane, Covent Garden",0.35789473684210543,0.04951267056530195,112
"Drury Lane, Covent Garden",22,0.2962962962962963,"Drury Lane, Covent Garden",0.338728323699422,0.04243202740312574,102
"Drury Lane, Covent Garden",23,0.18518518518518517,"Drury Lane, Covent Garden",0.2,0.014814814814814836,89
"Duke Street Hill, London Bridge",0,0.2857142857142857,"Duke Street Hill, London Bridge",0.44677419354838743,0.16105990783410173,93
"Duke Street Hill, London Bridge",1,0.2857142857142857,"Duke Street Hill, London Bridge",0.5000000000000001,0.2142857142857144,93
"Duke Street Hill, London Bridge",2,0.23809523809523808,"Duke Street Hill, London Bridge",0.5142857142857143,0.27619047619047626,91
"Duke Street Hill, London Bridge",3,0.23809523809523808,"Duke Street Hill, London Bridge",0.4307692307692308,0.1926739926739927,91
"Duke Street Hill, London Bridge",4,0.23809523809523808,"Duke Street Hill, London Bridge",0.2,0.03809523809523807,92
"Duke Street Hill, London Bridge",5,0.23809523809523808,"Duke Street Hill, London Bridge",0.5000000000000001,0.26190476190476203,92
"Duke Street Hill, London Bridge",6,0.23809523809523808,"Duke Street Hill, London Bridge",0.5,0.2619047619047619,98
"Duke Street Hill, London Bridge",7,0.23809523809523808,"Duke Street Hill, London Bridge",0.4785714285714286,0.2404761904761905,103
"Duke Street Hill, London Bridge",8,0.2857142857142857,"Duke Street Hill, London Bridge",0.5428571428571429,0.25714285714285723,111
"Duke Street Hill, London Bridge",9,0.47619047619047616,"Duke Street Hill, London Bridge",0.5,0.023809523809523836,116
"Duke Street Hill, London Bridge",10,0.47619047619047616,"Duke Street Hill, London Bridge",0.5333333333333334,0.05714285714285727,116
"Duke Street Hill, London Bridge",11,0.42857142857142855,"Duke Street Hill, London Bridge",0.5721518987341773,0.14358047016274872,113
"Duke Street Hill, London Bridge",12,0.45238095238095233,"Duke Street Hill, London Bridge",0.5178807947019874,0.06549984232103512,114
"Duke Street Hill, London Bridge",13,0.47619047619047616,"Duke Street Hill, London Bridge",0.4571428571428572,0.01904761904761898,114
"Duke Street Hill, London Bridge",14,0.42857142857142855,"Duke Street Hill, London Bridge",0.5333333333333334,0.10476190476190489,113
"Duke Street Hill, London Bridge",15,0.42857142857142855,"Duke Street Hill, London Bridge",0.5,0.07142857142857145,112
"Duke Street Hill, London Bridge",16,0.40476190476190477,"Duke Street Hill, London Bridge",0.5272727272727273,0.12251082251082257,114
"Duke Street Hill, London Bridge",17,0.42857142857142855,"Duke Street Hill, London Bridge",0.5804878048780489,0.1519163763066203,116
"Duke Street Hill, London Bridge",18,0.5238095238095238,"Duke Street Hill, London Bridge",0.56,0.03619047619047622,118
"Duke Street Hill, London Bridge",19,0.5238095238095238,"Duke Street Hill, London Bridge",0.4727272727272728,0.05108225108225106,115
"Duke Street Hill, London Bridge",20,0.5238095238095238,"Duke Street Hill, London Bridge",0.5,0.023809523809523836,113
"Duke Street Hill, London Bridge",21,0.42857142857142855,"Duke Street Hill, London Bridge",0.43529411764705916,0.006722689075630617,110
"Duke Street Hill, London Bridge",22,0.38095238095238093,"Duke Street Hill, London Bridge",0.5,0.11904761904761907,100
"Duke Street Hill, London Bridge",23,0.30952380952380953,"Duke Street Hill, London Bridge",0.476923076923077,0.16739926739926747,98
"Dunston Road , Haggerston",0,0.46511627906976744,"Dunston Road , Haggerston",0.7454545454545456,0.28033826638477816,71
"Dunston Road , Haggerston",1,0.46511627906976744,"Dunston Road , Haggerston",0.5,0.034883720930232565,71
"Dunston Road , Haggerston",2,0.46511627906976744,"Dunston Road , Haggerston",0.2,0.2651162790697674,71
"Dunston Road , Haggerston",3,0.4418604651162791,"Dunston Road , Haggerston",0.5,0.05813953488372092,71
"Dunston Road , Haggerston",4,0.4418604651162791,"Dunston Road , Haggerston",0.2,0.24186046511627907,71
"Dunston Road , Haggerston",5,0.4418604651162791,"Dunston Road , Haggerston",0.2,0.24186046511627907,71
"Dunston Road , Haggerston",6,0.4534883720930233,"Dunston Road , Haggerston",0.4,0.05348837209302326,70
"Dunston Road , Haggerston",7,0.4186046511627907,"Dunston Road , Haggerston",0.5,0.08139534883720928,68
"Dunston Road , Haggerston",8,0.3488372093023256,"Dunston Road , Haggerston",0.4727272727272728,0.12389006342494718,63
"Dunston Road , Haggerston",9,0.2558139534883721,"Dunston Road , Haggerston",0.5,0.2441860465116279,65
"Dunston Road , Haggerston",10,0.23255813953488372,"Dunston Road , Haggerston",0.44000000000000006,0.20744186046511634,62
"Dunston Road , Haggerston",11,0.18604651162790697,"Dunston Road , Haggerston",0.47586206896551764,0.28981555733761066,60
"Dunston Road , Haggerston",12,0.20930232558139536,"Dunston Road , Haggerston",0.43358778625954203,0.22428546067814667,59
"Dunston Road , Haggerston",13,0.18604651162790697,"Dunston Road , Haggerston",0.44000000000000006,0.2539534883720931,60
"Dunston Road , Haggerston",14,0.18604651162790697,"Dunston Road , Haggerston",0.5,0.313953488372093,61
"Dunston Road , Haggerston",15,0.18604651162790697,"Dunston Road , Haggerston",0.56,0.3739534883720931,64
"Dunston Road , Haggerston",16,0.18604651162790697,"Dunston Road , Haggerston",0.4869565217391305,0.30091001011122354,66
"Dunston Road , Haggerston",17,0.16279069767441862,"Dunston Road , Haggerston",0.4571428571428572,0.29435215946843857,65
"Dunston Road , Haggerston",18,0.16279069767441862,"Dunston Road , Haggerston",0.56,0.39720930232558144,65
"Dunston Road , Haggerston",19,0.2558139534883721,"Dunston Road , Haggerston",0.5,0.2441860465116279,68
"Dunston Road , Haggerston",20,0.3023255813953488,"Dunston Road , Haggerston",0.55,0.24767441860465123,67
"Dunston Road , Haggerston",21,0.3488372093023256,"Dunston Road , Haggerston",0.5,0.1511627906976744,67
"Dunston Road , Haggerston",22,0.3953488372093023,"Dunston Road , Haggerston",0.5529411764705885,0.15759233926128619,67
"Dunston Road , Haggerston",23,0.4534883720930233,"Dunston Road , Haggerston",0.5,0.046511627906976716,66
"Durant Street, Bethnal Green",0,0.5416666666666666,"Durant Street, Bethnal Green",0.44000000000000006,0.10166666666666657,68
"Durant Street, Bethnal Green",1,0.5416666666666666,"Durant Street, Bethnal Green",0.8,0.2583333333333334,68
"Durant Street, Bethnal Green",2,0.5416666666666666,"Durant Street, Bethnal Green",0.5,0.04166666666666663,68
"Durant Street, Bethnal Green",3,0.5416666666666666,"Durant Street, Bethnal Green",0.2,0.3416666666666666,67
"Durant Street, Bethnal Green",4,0.5416666666666666,"Durant Street, Bethnal Green",0.5,0.04166666666666663,67
"Durant Street, Bethnal Green",5,0.5833333333333334,"Durant Street, Bethnal Green",0.2,0.38333333333333336,66
"Durant Street, Bethnal Green",6,0.5416666666666666,"Durant Street, Bethnal Green",0.4,0.1416666666666666,65
"Durant Street, Bethnal Green",7,0.4583333333333333,"Durant Street, Bethnal Green",0.3764705882352942,0.08186274509803909,61
"Durant Street, Bethnal Green",8,0.4375,"Durant Street, Bethnal Green",0.5018633540372671,0.06436335403726712,54
"Durant Street, Bethnal Green",9,0.25,"Durant Street, Bethnal Green",0.45806451612903276,0.20806451612903276,50
"Durant Street, Bethnal Green",10,0.20833333333333334,"Durant Street, Bethnal Green",0.35000000000000003,0.1416666666666667,51
"Durant Street, Bethnal Green",11,0.16666666666666666,"Durant Street, Bethnal Green",0.6022727272727274,0.4356060606060608,51
"Durant Street, Bethnal Green",12,0.16666666666666666,"Durant Street, Bethnal Green",0.4448979591836739,0.2782312925170073,52
"Durant Street, Bethnal Green",13,0.16666666666666666,"Durant Street, Bethnal Green",0.6000000000000001,0.43333333333333346,52
"Durant Street, Bethnal Green",14,0.16666666666666666,"Durant Street, Bethnal Green",0.5,0.33333333333333337,53
"Durant Street, Bethnal Green",15,0.16666666666666666,"Durant Street, Bethnal Green",0.5333333333333334,0.3666666666666668,56
"Durant Street, Bethnal Green",16,0.16666666666666666,"Durant Street, Bethnal Green",0.5,0.33333333333333337,57
"Durant Street, Bethnal Green",17,0.20833333333333334,"Durant Street, Bethnal Green",0.56,0.3516666666666667,58
"Durant Street, Bethnal Green",18,0.20833333333333334,"Durant Street, Bethnal Green",0.5428571428571429,0.33452380952380956,59
"Durant Street, Bethnal Green",19,0.3125,"Durant Street, Bethnal Green",0.6000000000000001,0.2875000000000001,64
"Durant Street, Bethnal Green",20,0.3333333333333333,"Durant Street, Bethnal Green",0.56,0.22666666666666674,64
"Durant Street, Bethnal Green",21,0.375,"Durant Street, Bethnal Green",0.5870967741935491,0.2120967741935491,63
"Durant Street, Bethnal Green",22,0.4166666666666667,"Durant Street, Bethnal Green",0.5818181818181819,0.16515151515151522,64
"Durant Street, Bethnal Green",23,0.4583333333333333,"Durant Street, Bethnal Green",0.5809523809523812,0.1226190476190479,64
"Eagle Wharf Road, Hoxton",0,0.5666666666666667,"Eagle Wharf Road, Hoxton",0.5750000000000001,0.008333333333333415,38
"Eagle Wharf Road, Hoxton",1,0.5666666666666667,"Eagle Wharf Road, Hoxton",0.2,0.36666666666666664,38
"Eagle Wharf Road, Hoxton",2,0.5666666666666667,"Eagle Wharf Road, Hoxton",0.2,0.36666666666666664,38
"Eagle Wharf Road, Hoxton",3,0.5666666666666667,"Eagle Wharf Road, Hoxton",0.2,0.36666666666666664,38
"Eagle Wharf Road, Hoxton",4,0.5555555555555556,"Eagle Wharf Road, Hoxton",0.2,0.35555555555555557,37
"Eagle Wharf Road, Hoxton",5,0.5555555555555556,"Eagle Wharf Road, Hoxton",0.4553191489361703,0.10023640661938527,37
"Eagle Wharf Road, Hoxton",6,0.5555555555555556,"Eagle Wharf Road, Hoxton",0.44000000000000006,0.11555555555555552,37
"Eagle Wharf Road, Hoxton",7,0.4666666666666667,"Eagle Wharf Road, Hoxton",0.5,0.033333333333333326,33
"Eagle Wharf Road, Hoxton",8,0.4222222222222222,"Eagle Wharf Road, Hoxton",0.5304568527918783,0.10823463056965604,26
"Eagle Wharf Road, Hoxton",9,0.2222222222222222,"Eagle Wharf Road, Hoxton",0.5209302325581395,0.2987080103359173,24
"Eagle Wharf Road, Hoxton",10,0.13333333333333333,"Eagle Wharf Road, Hoxton",0.4571428571428572,0.3238095238095239,24
"Eagle Wharf Road, Hoxton",11,0.15555555555555556,"Eagle Wharf Road, Hoxton",0.43376623376623413,0.2782106782106786,27
"Eagle Wharf Road, Hoxton",12,0.12222222222222222,"Eagle Wharf Road, Hoxton",0.4571428571428572,0.33492063492063495,30
"Eagle Wharf Road, Hoxton",13,0.1111111111111111,"Eagle Wharf Road, Hoxton",0.4857142857142856,0.3746031746031745,29
"Eagle Wharf Road, Hoxton",14,0.1111111111111111,"Eagle Wharf Road, Hoxton",0.4571428571428572,0.3460317460317461,31
"Eagle Wharf Road, Hoxton",15,0.1111111111111111,"Eagle Wharf Road, Hoxton",0.5,0.3888888888888889,31
"Eagle Wharf Road, Hoxton",16,0.1111111111111111,"Eagle Wharf Road, Hoxton",0.5428571428571429,0.4317460317460318,33
"Eagle Wharf Road, Hoxton",17,0.17777777777777778,"Eagle Wharf Road, Hoxton",0.5,0.3222222222222222,37
"Eagle Wharf Road, Hoxton",18,0.2222222222222222,"Eagle Wharf Road, Hoxton",0.5468354430379747,0.3246132208157525,41
"Eagle Wharf Road, Hoxton",19,0.28888888888888886,"Eagle Wharf Road, Hoxton",0.5818181818181819,0.29292929292929304,44
"Eagle Wharf Road, Hoxton",20,0.3333333333333333,"Eagle Wharf Road, Hoxton",0.637931034482759,0.3045977011494257,44
"Eagle Wharf Road, Hoxton",21,0.37777777777777777,"Eagle Wharf Road, Hoxton",0.623529411764706,0.24575163398692823,44
"Eagle Wharf Road, Hoxton",22,0.37777777777777777,"Eagle Wharf Road, Hoxton",0.6285714285714287,0.2507936507936509,42
"Eagle Wharf Road, Hoxton",23,0.4,"Eagle Wharf Road, Hoxton",0.6500000000000001,0.2500000000000001,41
"Earnshaw Street , Covent Garden",0,0.1111111111111111,"Earnshaw Street , Covent Garden",0.5,0.3888888888888889,72
"Earnshaw Street , Covent Garden",1,0.1111111111111111,"Earnshaw Street , Covent Garden",0.38750000000000007,0.27638888888888896,72
"Earnshaw Street , Covent Garden",2,0.1111111111111111,"Earnshaw Street , Covent Garden",0.8,0.6888888888888889,70
"Earnshaw Street , Covent Garden",3,0.1111111111111111,"Earnshaw Street , Covent Garden",0.5,0.3888888888888889,69
"Earnshaw Street , Covent Garden",4,0.1111111111111111,"Earnshaw Street , Covent Garden",0.5,0.3888888888888889,68
"Earnshaw Street , Covent Garden",5,0.1111111111111111,"Earnshaw Street , Covent Garden",0.2,0.0888888888888889,67
"Earnshaw Street , Covent Garden",6,0.1111111111111111,"Earnshaw Street , Covent Garden",0.6304347826086958,0.5193236714975846,78
"Earnshaw Street , Covent Garden",7,0.1111111111111111,"Earnshaw Street , Covent Garden",0.5076923076923079,0.3965811965811968,93
"Earnshaw Street , Covent Garden",8,0.16666666666666666,"Earnshaw Street , Covent Garden",0.5750000000000001,0.40833333333333344,101
"Earnshaw Street , Covent Garden",9,0.3333333333333333,"Earnshaw Street , Covent Garden",0.5428571428571429,0.2095238095238096,111
"Earnshaw Street , Covent Garden",10,0.4444444444444444,"Earnshaw Street , Covent Garden",0.4857142857142856,0.04126984126984118,116
"Earnshaw Street , Covent Garden",11,0.5,"Earnshaw Street , Covent Garden",0.5818181818181819,0.0818181818181819,114
"Earnshaw Street , Covent Garden",12,0.6111111111111112,"Earnshaw Street , Covent Garden",0.55,0.061111111111111116,114
"Earnshaw Street , Covent Garden",13,0.6666666666666666,"Earnshaw Street , Covent Garden",0.56,0.10666666666666658,113
"Earnshaw Street , Covent Garden",14,0.6666666666666666,"Earnshaw Street , Covent Garden",0.6000000000000001,0.06666666666666654,112
"Earnshaw Street , Covent Garden",15,0.6111111111111112,"Earnshaw Street , Covent Garden",0.5,0.11111111111111116,111
"Earnshaw Street , Covent Garden",16,0.6111111111111112,"Earnshaw Street , Covent Garden",0.4812500000000004,0.12986111111111076,111
"Earnshaw Street , Covent Garden",17,0.6111111111111112,"Earnshaw Street , Covent Garden",0.426415094339623,0.18469601677148817,112
"Earnshaw Street , Covent Garden",18,0.5,"Earnshaw Street , Covent Garden",0.5,0.0,110
"Earnshaw Street , Covent Garden",19,0.3888888888888889,"Earnshaw Street , Covent Garden",0.47745664739884425,0.08856775850995535,111
"Earnshaw Street , Covent Garden",20,0.3888888888888889,"Earnshaw Street , Covent Garden",0.5,0.1111111111111111,108
